pair_variables,pair_values_ordered,pair_position_class,permission_status,source_class,source_bucket,source_path,matched_tokens,csv_row_hit_count,text_line_hit_count,matched_fields,sample_context,promoted_to_source_law,promoted_to_admission
D E,03 09,suffix_terminal_edge,allowed_local_member,other_surface,other,labs/g900_observatory/notes/g900_pair_root_triplet_03_09_root9_audit_001.md,03_09,0,8,,# G900 pair-root triplet 03_09 root9 audit 001,false,false
D E,03 09,suffix_terminal_edge,allowed_local_member,other_surface,other,labs/g900_observatory/notes/g900_phase3_other_ladder_comparison_001.md,03_09,0,1,,The comparison phase-3 member at 32->33 degenerates because the outside moving endpoint collapses onto the anchor: 9 -> 12 -> 9 -> 12. It cannot form a distinct outside pair. The six-nine member remains distinct as 3 -> ,false,false
D E,03 09,suffix_terminal_edge,allowed_local_member,other_surface,other,labs/g900_observatory/notes/g900_predicted_frame_registry_03_09_vs_03_06_audit_001.md,03_09,0,8,,# G900 predicted frame registry 03_09 vs 03_06 audit 001,false,false
D E,03 09,suffix_terminal_edge,allowed_local_member,other_surface,other,labs/g900_observatory/notes/g900_registry_admission_condition_03_09_vs_03_06_001.md,03_09,0,7,,# G900 registry admission condition 03_09 vs 03_06 001,false,false
D E,03 09,suffix_terminal_edge,allowed_local_member,construction_surface,return_cell,labs/g900_observatory/notes/g900_return_cell_carrier_incidence_packet_scout_002.md,03_09,0,2,,"- selected roles: `['03_09', '09_12', '06_12', '06_13']`",false,false
D E,03 09,suffix_terminal_edge,allowed_local_member,construction_surface,return_cell,labs/g900_observatory/notes/g900_return_cell_channel_admission_criteria_001.md,03_09,0,1,,"`['03_09', '09_12', '06_12', '06_13']`",false,false
D E,03 09,suffix_terminal_edge,allowed_local_member,construction_surface,return_cell,labs/g900_observatory/notes/g900_return_cell_channel_preview_boundary_audit_001.md,03_09,0,1,,- Candidate: `return_cell_03_09_09_12_06_12_06_13`,false,false
D E,03 09,suffix_terminal_edge,allowed_local_member,construction_surface,return_cell,labs/g900_observatory/notes/g900_return_cell_conserved_packet_scout_001.md,03_09,0,1,,- `03_09`,false,false
D E,03 09,suffix_terminal_edge,allowed_local_member,construction_surface,return_cell,labs/g900_observatory/notes/g900_return_cell_cycle_event_contract_001.md,03_09,0,1,,"`['03_09', '09_12', '06_12', '06_13']`",false,false
D E,03 09,suffix_terminal_edge,allowed_local_member,construction_surface,return_cell,labs/g900_observatory/notes/g900_return_cell_packet_successor_rule_scout_003.md,03_09,0,1,,- `03_09`: `3:23 -> 9:23` via `tuple_edge_611`,false,false
D E,03 09,suffix_terminal_edge,allowed_local_member,construction_surface,return_cell,labs/g900_observatory/notes/g900_return_cell_selector_field_origin_audit_001.md,03_09,0,1,,"`['03_09', '09_12', '06_12', '06_13']`",false,false
D E,03 09,suffix_terminal_edge,allowed_local_member,construction_surface,return_cell,labs/g900_observatory/notes/g900_return_cell_transition_length_origin_audit_001.md,03_09,0,1,,"`['03_09', '09_12', '06_12', '06_13']`",false,false
D E,03 09,suffix_terminal_edge,allowed_local_member,construction_surface,return_cell,labs/g900_observatory/notes/g900_return_cell_transport_theorem_note_011.md,03_09,0,2,,- `03_09` with anchor limit `23`,false,false
D E,03 09,suffix_terminal_edge,allowed_local_member,other_surface,other,labs/g900_observatory/notes/g900_six_nine_answering_outside_fork_audit_001.md,03_09,0,2,,Why is `03_09` root_slot `9` the answering outside fork for `06_09` root_slot `12` after the true G60 antipode?,false,false
D E,03 09,suffix_terminal_edge,allowed_local_member,other_surface,other,labs/g900_observatory/notes/g900_six_nine_endpoint_contrast_pair_taxonomy_032.md,03_09,0,2,,"- source_like_contrast_pair_keys: `['02_03', '02_08', '03_09', '05_10', '05_14', '06_12', '06_13', '07_11', '09_12']`",false,false
D E,03 09,suffix_terminal_edge,allowed_local_member,other_surface,other,labs/g900_observatory/notes/g900_six_nine_explicit_half_turn_witness_search_001.md,03_09,0,1,,"A supported fork-side half-turn counterpart candidate exists in the tested table. This does not admit closure for 06_09, but it identifies a supported 03_09-side shadow that can be inspected as a possible 180 witness for",false,false
D E,03 09,suffix_terminal_edge,allowed_local_member,other_surface,other,labs/g900_observatory/notes/g900_six_nine_from_limit_23_source_audit_001.md,03_09,0,1,,"`{""delta_edge_count_profile"": ""count=120;min=1;max=1;sum=120;distinct=1"", ""delta_vertex_count_profile"": ""count=120;min=0;max=1;sum=108;distinct=0,1"", ""pair_counts"": {""03_09"": 60, ""06_09"": 60}, ""root_local_profile"": ""coun",false,false
D E,03 09,suffix_terminal_edge,allowed_local_member,other_surface,other,labs/g900_observatory/notes/g900_six_nine_inside_outside_return_audit_001.md,03_09,0,2,,"The same native G60 antipode gives two different return readings. Inside the same 06_09 package it remains unsupported and zero-hit. Through the outside/counterpart fork 03_09 it becomes supported, carrier-bearing, and n",false,false
D E,03 09,suffix_terminal_edge,allowed_local_member,other_surface,other,labs/g900_observatory/notes/g900_six_nine_limit_transition_23_24_boundary_probe_001.md,03_09,0,1,,"`{""all_limit_transition_counts"": {""11->12"": 102, ""12->13"": 312, ""13->14"": 66, ""16->17"": 60, ""2->3"": 60, ""23->24"": 120, ""24->25"": 120, ""3->4"": 180, ""31->32"": 60, ""32->33"": 60, ""38->39"": 60, ""4->5"": 180, ""5->6"": 60}, ""limi",false,false
D E,03 09,suffix_terminal_edge,allowed_local_member,other_surface,other,labs/g900_observatory/notes/g900_six_nine_native_fork_law_probe_001.md,03_09,0,3,,Can `03_09` root_slot `9` be derived from a non-receipt fork law around `06_09` root_slot `12`?,false,false
D E,03 09,suffix_terminal_edge,allowed_local_member,other_surface,other,labs/g900_observatory/notes/g900_six_nine_sheet_wrap_candidate_inspection_001.md,03_09,0,2,,`06_09 root_slot 12 local+30 -> 03_09 root_slot 9`,false,false
D E,03 09,suffix_terminal_edge,allowed_local_member,choice_surface_excluded,other,labs/g900_observatory/notes/g900_six_nine_source_construction_contrast_filter_034.md,03_09,0,1,,"- true_source_contrast_pair_counts: `{'02_03': 8, '09_12': 6, '07_11': 4, '05_10': 8, '02_08': 8, '03_09': 12, '06_12': 4, '06_13': 8, '05_14': 8}`",false,false
D E,03 09,suffix_terminal_edge,allowed_local_member,choice_surface_excluded,other,labs/g900_observatory/notes/g900_six_nine_source_like_endpoint_contrast_inspection_033.md,03_09,0,1,,"- contrast_pair_counts: `{'02_03': 8, '09_12': 6, '07_11': 4, '05_10': 8, '02_08': 8, '03_09': 12, '06_12': 4, '06_13': 8, '05_14': 8}`",false,false
D E,03 09,suffix_terminal_edge,allowed_local_member,choice_surface_excluded,other,labs/g900_observatory/notes/g900_six_nine_true_source_endpoint_family_anatomy_035.md,03_09,0,1,,"- `source_limit_surface` rows `380` target `314` contrast `66` pairs `{'06_09': 314, '02_03': 8, '09_12': 6, '07_11': 4, '05_10': 8, '02_08': 8, '03_09': 12, '06_12': 4, '06_13': 8, '05_14': 8}`",false,false
D E,03 09,suffix_terminal_edge,allowed_local_member,other_surface,other,labs/g900_observatory/notes/g900_source_side_gap_9_11_anchor_split_audit_001.md,03_09,0,2,,"The source-side [9,11] gate opens exactly two branches. Anchor 9, equivalently phase 3 in this two-row branch set, selects the receipt branch 03_09 root_slot 9. Anchor 6, equivalently phase 6, selects the absent branch 0",false,false
D E,03 09,suffix_terminal_edge,allowed_local_member,other_surface,other,labs/g900_observatory/notes/g900_source_side_gap_9_11_nearest_anchor_selector_audit_001.md,03_09,0,2,,"Inside the source-side [9,11] fork, nearest-anchor selection exactly separates the receipt branch. Endpoint 9 is distance 3 from source root 12 and selects the admitted 03_09 root9 receipt branch. Endpoint 6 is distance ",false,false
D E,03 09,suffix_terminal_edge,allowed_local_member,other_surface,other,labs/g900_observatory/notes/g900_transition_length_minimal_origin_audit_001.md,03_09,0,1,,"`['03_09', '09_12', '06_12', '06_13']`",false,false
D E,03 09,suffix_terminal_edge,allowed_local_member,prior_transport_surface,other,labs/g900_observatory/notes/g900_transport_admission_hypothesis_provenance_audit_023.md,03_09,0,4,,"Does `role.AB=03_09 AND role.E=13` arise from the construction ledger, or is it only a descriptive seed selector?",false,false
D E,03 09,suffix_terminal_edge,allowed_local_member,choice_surface_excluded,other,labs/g900_observatory/notes/g900_transport_choice_construction_context_family_census_034.md,03_09 09_03,0,5,,- `F0001` rows `9` status `repeated_construction_memory_no_law` key `roles=03_04 03_09 05_04 :: tuples=tuple_edge_609 tuple_edge_614 tuple_edge_921`,false,false
D E,03 09,suffix_terminal_edge,allowed_local_member,choice_surface_excluded,other,labs/g900_observatory/notes/g900_transport_choice_f0001_missing_prefix_edge_probe_037.md,03_09,0,1,,Role tokens: `03_04 03_09 05_04`,false,false
D E,03 09,suffix_terminal_edge,allowed_local_member,choice_surface_excluded,other,labs/g900_observatory/notes/g900_transport_choice_f0001_source_rule_probe_036.md,03_09,0,1,,F0001 role tokens: `03_04 03_09 05_04`,false,false
D E,03 09,suffix_terminal_edge,allowed_local_member,prior_transport_surface,other,labs/g900_observatory/notes/g900_transport_frontier_choice_function_search_029.md,03_09,0,1,,These fields were structurally visible but not used in the strong search because they contain selector-like values such as `03_09`.,false,false
D E,03 09,suffix_terminal_edge,allowed_local_member,prior_transport_surface,other,labs/g900_observatory/notes/g900_transport_frontier_choice_variable_inventory_028.md,03_09,0,1,,Fields containing value `03_09`:,false,false
D E,03 09,suffix_terminal_edge,allowed_local_member,prior_transport_surface,other,labs/g900_observatory/notes/g900_transport_pair_selector_admission_hypothesis_audit_022.md,03_09,0,1,,- `role.AB=03_09 AND role.E=13` with individual bucket product `64`,false,false
D E,03 09,suffix_terminal_edge,allowed_local_member,prior_transport_surface,permission,labs/g900_observatory/notes/g900_transport_permission_frontier_checkpoint_025.md,03_09,0,2,,`role.AB=03_09 AND role.E=13`,false,false
D E,03 09,suffix_terminal_edge,allowed_local_member,prior_transport_surface,permission,labs/g900_observatory/notes/g900_transport_permission_frontier_theorem_note_026.md,03_09,0,3,,- 022 nominates `role.AB=03_09 AND role.E=13` as the least-sharp best pair selector.,false,false
D E,03 09,suffix_terminal_edge,allowed_local_member,prior_transport_surface,other,labs/g900_observatory/notes/g900_transport_selector_coupling_law_audit_024.md,03_09,0,3,,Why should left pair `03_09` couple to right endpoint `13`?,false,false
D E,03 09,suffix_terminal_edge,allowed_local_member,other_surface,other,labs/g900_observatory/notes/g900_triplet_gap_law_9_11_audit_001.md,03_09,0,3,,"Is the `[9,11]` triplet gap law unique to `03_09 root_slot 9` across all full pair-root homes?",false,false
D E,03 09,suffix_terminal_edge,allowed_local_member,other_surface,other,labs/g900_observatory/notes/g900_triplet_limit_alignment_03_09_root9_audit_001.md,03_09,0,5,,# G900 triplet limit alignment 03_09 root9 audit 001,false,false
D E,03 09,suffix_terminal_edge,allowed_local_member,construction_surface,return_cell,labs/g900_observatory/receipts/g900_return_cell_channel_preview_boundary_audit_001.v1.json,03_09,0,1,,"    ""candidate_id"": ""return_cell_03_09_09_12_06_12_06_13"",",false,false
D E,03 09,suffix_terminal_edge,allowed_local_member,construction_surface,candidate_family_census_014,labs/g900_observatory/receipts/g900_transport_candidate_family_census_014.v1.json,03_09,0,1,,"        ""03_09"",",false,false
D E,03 09,suffix_terminal_edge,allowed_local_member,prior_transport_surface,other,labs/g900_observatory/receipts/g900_transport_frontier_choice_apparatus_protocol_027.v1.json,03_09,0,1,,"    ""best_selector_from_022"": ""role.AB=03_09 AND role.E=13"",",false,false
D E,03 09,suffix_terminal_edge,allowed_local_member,prior_transport_surface,other,labs/g900_observatory/receipts/g900_transport_frontier_choice_variable_inventory_028.v1.json,03_09,0,1,,"    ""fields_with_value_03_09_count"": 2,",false,false
D E,03 09,suffix_terminal_edge,allowed_local_member,prior_transport_surface,other,labs/g900_observatory/receipts/g900_transport_pair_selector_admission_hypothesis_audit_022.v1.json,03_09,0,1,,"      ""selector_expression"": ""role.AB=03_09 AND role.E=13"",",false,false
D E,03 09,suffix_terminal_edge,allowed_local_member,prior_transport_surface,permission,labs/g900_observatory/receipts/g900_transport_permission_frontier_checkpoint_025.v1.json,03_09,0,1,,"    ""best_selector"": ""role.AB=03_09 AND role.E=13"",",false,false
D E,03 09,suffix_terminal_edge,allowed_local_member,prior_transport_surface,permission,labs/g900_observatory/receipts/g900_transport_permission_frontier_theorem_note_026.v1.json,03_09,0,1,,"    ""best_selector"": ""role.AB=03_09 AND role.E=13"",",false,false
